order_id,hub_id,traffic_condition,scenario,time,distance,cost,co2
1,2,Off-Peak,Road Only,0.5028149407778864,0.2514074703889432,754.2224111668296,0.03016889644667318
1,2,Off-Peak,Road + Metro,0.5028149407778864,0.2514074703889432,754.2224111668296,0.03016889644667318
1,2,Off-Peak,Road + Waterbus,0.5028149407778864,0.2514074703889432,754.2224111668296,0.03016889644667318
1,2,Off-Peak,Full Multimodal,0.5028149407778864,0.2514074703889432,754.2224111668296,0.03016889644667318
1,2,Peak,Road Only,1.257037351944716,0.2514074703889432,754.2224111668296,0.03016889644667318
1,2,Peak,Road + Metro,1.257037351944716,0.2514074703889432,754.2224111668296,0.03016889644667318
1,2,Peak,Road + Waterbus,1.257037351944716,0.2514074703889432,754.2224111668296,0.03016889644667318
1,2,Peak,Full Multimodal,1.257037351944716,0.2514074703889432,754.2224111668296,0.03016889644667318
2,1,Off-Peak,Road Only,1.260883940125523,0.6304419700627615,1891.3259101882843,0.07565303640753138
2,1,Off-Peak,Road + Metro,1.260883940125523,0.6304419700627615,1891.3259101882843,0.07565303640753138
2,1,Off-Peak,Road + Waterbus,1.260883940125523,0.6304419700627615,1891.3259101882843,0.07565303640753138
2,1,Off-Peak,Full Multimodal,1.260883940125523,0.6304419700627615,1891.3259101882843,0.07565303640753138
2,1,Peak,Road Only,3.152209850313807,0.6304419700627615,1891.3259101882843,0.07565303640753138
2,1,Peak,Road + Metro,3.152209850313807,0.6304419700627615,1891.3259101882843,0.07565303640753138
2,1,Peak,Road + Waterbus,3.152209850313807,0.6304419700627615,1891.3259101882843,0.07565303640753138
2,1,Peak,Full Multimodal,3.152209850313807,0.6304419700627615,1891.3259101882843,0.07565303640753138
3,2,Off-Peak,Road Only,1.8191683868764728,0.9095841934382364,2728.7525803147096,0.10915010321258836
3,2,Off-Peak,Road + Metro,1.8191683868764728,0.9095841934382364,2728.7525803147096,0.10915010321258836
3,2,Off-Peak,Road + Waterbus,1.8191683868764728,0.9095841934382364,2728.7525803147096,0.10915010321258836
3,2,Off-Peak,Full Multimodal,1.8191683868764728,0.9095841934382364,2728.7525803147096,0.10915010321258836
3,2,Peak,Road Only,4.547920967191182,0.9095841934382364,2728.7525803147096,0.10915010321258836
3,2,Peak,Road + Metro,4.547920967191182,0.9095841934382364,2728.7525803147096,0.10915010321258836
3,2,Peak,Road + Waterbus,4.547920967191182,0.9095841934382364,2728.7525803147096,0.10915010321258836
3,2,Peak,Full Multimodal,4.547920967191182,0.9095841934382364,2728.7525803147096,0.10915010321258836
5,2,Off-Peak,Road Only,1.3220499339521357,0.6610249669760678,1983.0749009282033,0.07932299603712813
5,2,Off-Peak,Road + Metro,1.3220499339521357,0.6610249669760678,1983.0749009282033,0.07932299603712813
5,2,Off-Peak,Road + Waterbus,1.3220499339521357,0.6610249669760678,1983.0749009282033,0.07932299603712813
5,2,Off-Peak,Full Multimodal,1.3220499339521357,0.6610249669760678,1983.0749009282033,0.07932299603712813
5,2,Peak,Road Only,3.305124834880339,0.6610249669760678,1983.0749009282033,0.07932299603712813
5,2,Peak,Road + Metro,3.305124834880339,0.6610249669760678,1983.0749009282033,0.07932299603712813
5,2,Peak,Road + Waterbus,3.305124834880339,0.6610249669760678,1983.0749009282033,0.07932299603712813
5,2,Peak,Full Multimodal,3.305124834880339,0.6610249669760678,1983.0749009282033,0.07932299603712813
6,2,Off-Peak,Road Only,1.0587843054583237,0.5293921527291618,1588.1764581874857,0.06352705832749941
6,2,Off-Peak,Road + Metro,1.0587843054583237,0.5293921527291618,1588.1764581874857,0.06352705832749941
6,2,Off-Peak,Road + Waterbus,1.0587843054583237,0.5293921527291618,1588.1764581874857,0.06352705832749941
6,2,Off-Peak,Full Multimodal,1.0587843054583237,0.5293921527291618,1588.1764581874857,0.06352705832749941
6,2,Peak,Road Only,2.6469607636458092,0.5293921527291618,1588.1764581874857,0.06352705832749941
6,2,Peak,Road + Metro,2.6469607636458092,0.5293921527291618,1588.1764581874857,0.06352705832749941
6,2,Peak,Road + Waterbus,2.6469607636458092,0.5293921527291618,1588.1764581874857,0.06352705832749941
6,2,Peak,Full Multimodal,2.6469607636458092,0.5293921527291618,1588.1764581874857,0.06352705832749941
8,2,Off-Peak,Road Only,2.2142963650574425,1.1071481825287213,3321.4445475861635,0.13285778190344655
8,2,Off-Peak,Road + Metro,2.2142963650574425,1.1071481825287213,3321.4445475861635,0.13285778190344655
8,2,Off-Peak,Road + Waterbus,2.2142963650574425,1.1071481825287213,3321.4445475861635,0.13285778190344655
8,2,Off-Peak,Full Multimodal,2.2142963650574425,1.1071481825287213,3321.4445475861635,0.13285778190344655
8,2,Peak,Road Only,5.535740912643607,1.1071481825287213,3321.4445475861635,0.13285778190344655
8,2,Peak,Road + Metro,5.535740912643607,1.1071481825287213,3321.4445475861635,0.13285778190344655
8,2,Peak,Road + Waterbus,5.535740912643607,1.1071481825287213,3321.4445475861635,0.13285778190344655
8,2,Peak,Full Multimodal,5.535740912643607,1.1071481825287213,3321.4445475861635,0.13285778190344655
9,1,Off-Peak,Road Only,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
9,1,Off-Peak,Road + Metro,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
9,1,Off-Peak,Road + Waterbus,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
9,1,Off-Peak,Full Multimodal,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
9,1,Peak,Road Only,2.1424509660222117,0.4284901932044423,1285.4705796133271,0.051418823184533086
9,1,Peak,Road + Metro,2.1424509660222117,0.4284901932044423,1285.4705796133271,0.051418823184533086
9,1,Peak,Road + Waterbus,2.1424509660222117,0.4284901932044423,1285.4705796133271,0.051418823184533086
9,1,Peak,Full Multimodal,2.1424509660222117,0.4284901932044423,1285.4705796133271,0.051418823184533086
10,1,Off-Peak,Road Only,2.623822695202085,1.3119113476010424,3935.734042803127,0.15742936171212507
10,1,Off-Peak,Road + Metro,2.623822695202085,1.3119113476010424,3935.734042803127,0.15742936171212507
10,1,Off-Peak,Road + Waterbus,2.623822695202085,1.3119113476010424,3935.734042803127,0.15742936171212507
10,1,Off-Peak,Full Multimodal,2.623822695202085,1.3119113476010424,3935.734042803127,0.15742936171212507
10,1,Peak,Road Only,6.559556738005211,1.3119113476010424,3935.734042803127,0.15742936171212507
10,1,Peak,Road + Metro,6.559556738005211,1.3119113476010424,3935.734042803127,0.15742936171212507
10,1,Peak,Road + Waterbus,6.559556738005211,1.3119113476010424,3935.734042803127,0.15742936171212507
10,1,Peak,Full Multimodal,6.559556738005211,1.3119113476010424,3935.734042803127,0.15742936171212507
11,1,Off-Peak,Road Only,1.5337831242420221,0.7668915621210111,2300.6746863630333,0.09202698745452133
11,1,Off-Peak,Road + Metro,1.5337831242420221,0.7668915621210111,2300.6746863630333,0.09202698745452133
11,1,Off-Peak,Road + Waterbus,1.5337831242420221,0.7668915621210111,2300.6746863630333,0.09202698745452133
11,1,Off-Peak,Full Multimodal,1.5337831242420221,0.7668915621210111,2300.6746863630333,0.09202698745452133
11,1,Peak,Road Only,3.8344578106050555,0.7668915621210111,2300.6746863630333,0.09202698745452133
11,1,Peak,Road + Metro,3.8344578106050555,0.7668915621210111,2300.6746863630333,0.09202698745452133
11,1,Peak,Road + Waterbus,3.8344578106050555,0.7668915621210111,2300.6746863630333,0.09202698745452133
11,1,Peak,Full Multimodal,3.8344578106050555,0.7668915621210111,2300.6746863630333,0.09202698745452133
12,1,Off-Peak,Road Only,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
12,1,Off-Peak,Road + Metro,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
12,1,Off-Peak,Road + Waterbus,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
12,1,Off-Peak,Full Multimodal,0.8569803864088846,0.4284901932044423,1285.4705796133271,0.051418823184533086
12,1,Peak,Road Only,2.1424509660222117,0.4284901932044423,1285.4705796133271,0.051418823184533086
12,1,Peak,Road + Metro,2.1424509660222117,0.4284901932044423,1285.4705796133271,0.051418823184533086
12,1,Peak,Road + Waterbus,2.1424509660222117,0.4284901932044423,1285.4705796133271,0.051418823184533086
