hub_id,name,lat,lon
4,Hub_Van_Thanh,10.797446923952664,106.716565530579
11,Hub_Thu_Duc,10.848163129872615,106.77307973828468
2,Hub_Nha_Hat,10.776203141926668,106.70307831129868
1,Hub_Ben_Thanh,10.772144354908052,106.69833362559744
10,Hub_Binh_Thai,10.83441370118789,106.7653254655384
